name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category,timestamp
Mill 1,68648751ff0b2ffaa55fd671,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 02:12:03.763000+01:00,2025-07-02 02:11:30.763000+01:00,productive,DOWNTIME,33.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 02:11:30.763000+01:00
Mill 1,68648787ff0b2ffaa55fd679,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 02:13:28.763000+01:00,2025-07-02 02:12:03.763000+01:00,productive,UPTIME,85.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 02:12:03.763000+01:00
Mill 1,686487bbff0b2ffaa55fd681,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 02:19:07.763000+01:00,2025-07-02 02:13:28.763000+01:00,productive,DOWNTIME,339.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 02:13:28.763000+01:00
Mill 1,68648920ff0b2ffaa55fd719,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 02:24:50.763000+01:00,2025-07-02 02:19:07.763000+01:00,productive,UPTIME,343.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 02:19:07.763000+01:00
Mill 1,68648a70ff0b2ffaa55fd7a8,6809f67ffc54c40ff1b489cf,1 person operator ,2025-07-02 02:28:10.763000+01:00,2025-07-02 02:24:50.763000+01:00,productive,DOWNTIME,200.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 02:24:50.763000+01:00
Mill 1,68648b37ff0b2ffaa55fd82d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 02:33:43.763000+01:00,2025-07-02 02:28:10.763000+01:00,productive,UPTIME,333.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 02:28:10.763000+01:00
Mill 1,68648c80ff0b2ffaa55fd8c1,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 02:35:32.763000+01:00,2025-07-02 02:33:43.763000+01:00,productive,DOWNTIME,109.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 02:33:43.763000+01:00
Mill 1,68648cf1ff0b2ffaa55fd92e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 02:47:12.763000+01:00,2025-07-02 02:35:32.763000+01:00,productive,UPTIME,700.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 02:35:32.763000+01:00
Mill 1,68648fbfff0b2ffaa55fda73,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 02:47:43.763000+01:00,2025-07-02 02:47:12.763000+01:00,productive,DOWNTIME,31.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 02:47:12.763000+01:00
Mill 1,68648fd8ff0b2ffaa55fda79,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 02:55:24.763000+01:00,2025-07-02 02:47:43.763000+01:00,productive,UPTIME,461.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 02:47:43.763000+01:00
Mill 1,68649197ff0b2ffaa55fdb6d,6809f67ffc54c40ff1b489cf,Break,2025-07-02 03:19:09.240000+01:00,2025-07-02 02:55:24.763000+01:00,unproductive,DOWNTIME,1424.477,NIGHT,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 02:55:24.763000+01:00
Mill 1,68649721ff0b2ffaa55fdddf,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 03:23:33.240000+01:00,2025-07-02 03:19:09.240000+01:00,productive,UPTIME,264.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 03:19:09.240000+01:00
Mill 1,6864982eff0b2ffaa55fde5d,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 03:24:05.240000+01:00,2025-07-02 03:23:33.240000+01:00,productive,DOWNTIME,32.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 03:23:33.240000+01:00
Mill 1,6864984dff0b2ffaa55fde6d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 03:24:37.240000+01:00,2025-07-02 03:24:05.240000+01:00,productive,UPTIME,32.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 03:24:05.240000+01:00
Mill 1,6864986aff0b2ffaa55fde7c,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-07-02 03:27:16.240000+01:00,2025-07-02 03:24:37.240000+01:00,unproductive,DOWNTIME,159.0,NIGHT,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 03:24:37.240000+01:00
Mill 1,6864990dff0b2ffaa55fdeee,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 03:38:47.240000+01:00,2025-07-02 03:27:16.240000+01:00,productive,UPTIME,691.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 03:27:16.240000+01:00
Mill 1,68649bcbff0b2ffaa55fe051,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 03:39:35.240000+01:00,2025-07-02 03:38:47.240000+01:00,productive,DOWNTIME,48.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 03:38:47.240000+01:00
Mill 1,68649c02ff0b2ffaa55fe060,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 03:44:51.240000+01:00,2025-07-02 03:39:35.240000+01:00,productive,UPTIME,316.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 03:39:35.240000+01:00
Mill 1,68649d2eff0b2ffaa55fe115,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 03:50:41.240000+01:00,2025-07-02 03:44:51.240000+01:00,productive,DOWNTIME,350.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 03:44:51.240000+01:00
Mill 1,68649e95ff0b2ffaa55fe23f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 03:57:52.240000+01:00,2025-07-02 03:50:41.240000+01:00,productive,UPTIME,431.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 03:50:41.240000+01:00
Mill 1,6864a044ff0b2ffaa55fe2e7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 03:58:16.240000+01:00,2025-07-02 03:57:52.240000+01:00,productive,DOWNTIME,24.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 03:57:52.240000+01:00
Mill 1,6864a062ff0b2ffaa55fe2ef,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 04:09:55.758000+01:00,2025-07-02 03:58:16.240000+01:00,productive,UPTIME,699.518,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 03:58:16.240000+01:00
Mill 1,6864a31fff0b2ffaa55fe455,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 04:14:00.758000+01:00,2025-07-02 04:09:55.758000+01:00,productive,DOWNTIME,245.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 04:09:55.758000+01:00
Mill 1,6864a401ff0b2ffaa55fe4b1,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 04:25:45.758000+01:00,2025-07-02 04:14:00.758000+01:00,productive,UPTIME,705.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 04:14:00.758000+01:00
Mill 1,6864a6ccff0b2ffaa55fe6cf,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 04:27:53.758000+01:00,2025-07-02 04:25:45.758000+01:00,productive,DOWNTIME,128.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 04:25:45.758000+01:00
Mill 1,6864a756ff0b2ffaa55fe6f7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 04:39:46.758000+01:00,2025-07-02 04:27:53.758000+01:00,productive,UPTIME,713.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 04:27:53.758000+01:00
Mill 1,6864aa1eff0b2ffaa55fe886,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 04:40:12.758000+01:00,2025-07-02 04:39:46.758000+01:00,productive,DOWNTIME,26.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 04:39:46.758000+01:00
Mill 1,6864aa35ff0b2ffaa55fe8ce,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 04:49:44.758000+01:00,2025-07-02 04:40:12.758000+01:00,productive,UPTIME,572.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 04:40:12.758000+01:00
Mill 1,6864ac64ff0b2ffaa55fe997,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 04:57:02.758000+01:00,2025-07-02 04:49:44.758000+01:00,productive,DOWNTIME,438.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 04:49:44.758000+01:00
Mill 1,6864ae1dff0b2ffaa55fead3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 04:59:43.758000+01:00,2025-07-02 04:57:02.758000+01:00,productive,UPTIME,161.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 04:57:02.758000+01:00
Mill 1,6864aec4ff0b2ffaa55feaf4,6809f67ffc54c40ff1b489cf,change Strut length,2025-07-02 05:07:58.241000+01:00,2025-07-02 04:59:43.758000+01:00,productive,DOWNTIME,494.483,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 04:59:43.758000+01:00
Mill 1,6864b0a4ff0b2ffaa55fec5e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 05:21:33.241000+01:00,2025-07-02 05:07:58.241000+01:00,productive,UPTIME,815.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 05:07:58.241000+01:00
Mill 1,6864b3e2ff0b2ffaa55fee61,6809f67ffc54c40ff1b489cf,Cutoff Tool issue ,2025-07-02 05:23:07.241000+01:00,2025-07-02 05:21:33.241000+01:00,unproductive,DOWNTIME,94.0,NIGHT,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 05:21:33.241000+01:00
Mill 1,6864b437ff0b2ffaa55fee79,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 05:25:34.241000+01:00,2025-07-02 05:23:07.241000+01:00,productive,UPTIME,147.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 05:23:07.241000+01:00
Mill 1,6864b4ddff0b2ffaa55fef17,6809f67ffc54c40ff1b489cf,Housekeeping,2025-07-02 06:00:00+01:00,2025-07-02 05:25:34.241000+01:00,unproductive,DOWNTIME,2065.759,NIGHT,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 05:25:34.241000+01:00
Mill 1,6864bce3ff0b2ffaa55ffb35,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 06:21:12.756000+01:00,2025-07-02 06:00:00+01:00,productive,DOWNTIME,1272.756,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 06:00:00+01:00
Mill 1,6864c1daff0b2ffaa5600734,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 06:21:45.756000+01:00,2025-07-02 06:21:12.756000+01:00,productive,UPTIME,33.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 06:21:12.756000+01:00
Mill 1,6864c1f7ff0b2ffaa5600742,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 06:22:49.756000+01:00,2025-07-02 06:21:45.756000+01:00,productive,DOWNTIME,64.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 06:21:45.756000+01:00
Mill 1,6864c241ff0b2ffaa560077e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 06:49:59.756000+01:00,2025-07-02 06:22:49.756000+01:00,productive,UPTIME,1630.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 06:22:49.756000+01:00
Mill 1,6864c894ff0b2ffaa5600e10,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 06:56:26.756000+01:00,2025-07-02 06:49:59.756000+01:00,productive,DOWNTIME,387.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 06:49:59.756000+01:00
Mill 1,6864ca16ff0b2ffaa5600fd4,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 07:18:41.258000+01:00,2025-07-02 06:56:26.756000+01:00,productive,UPTIME,1334.502,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 06:56:26.756000+01:00
Mill 1,6864cf5fff0b2ffaa560162c,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-07-02 07:23:41.258000+01:00,2025-07-02 07:18:41.258000+01:00,unproductive,DOWNTIME,300.0,DAY,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 07:18:41.258000+01:00
Mill 1,6864d07bff0b2ffaa560173b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 07:44:39.258000+01:00,2025-07-02 07:23:41.258000+01:00,productive,UPTIME,1258.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 07:23:41.258000+01:00
Mill 1,6864d567ff0b2ffaa5601cb1,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 07:46:36.258000+01:00,2025-07-02 07:44:39.258000+01:00,productive,DOWNTIME,117.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 07:44:39.258000+01:00
Mill 1,6864d5eaff0b2ffaa5601d7a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 07:48:55.258000+01:00,2025-07-02 07:46:36.258000+01:00,productive,UPTIME,139.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 07:46:36.258000+01:00
Mill 1,6864d673ff0b2ffaa5601dce,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 08:00:21.258000+01:00,2025-07-02 07:48:55.258000+01:00,productive,DOWNTIME,686.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 07:48:55.258000+01:00
Mill 1,6864d916ff0b2ffaa5602146,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 08:30:54.799000+01:00,2025-07-02 08:00:21.258000+01:00,productive,UPTIME,1833.541,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 08:00:21.258000+01:00
Mill 1,6864e03dff0b2ffaa5602942,6809f67ffc54c40ff1b489cf,Hydraulic Fault,2025-07-02 08:32:22.799000+01:00,2025-07-02 08:30:54.799000+01:00,unproductive,DOWNTIME,88.0,DAY,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 08:30:54.799000+01:00
Mill 1,6864e08fff0b2ffaa560298c,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 08:46:18.799000+01:00,2025-07-02 08:32:22.799000+01:00,productive,UPTIME,836.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 08:32:22.799000+01:00
Mill 1,6864e3e9ff0b2ffaa5602d63,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 09:01:13.799000+01:00,2025-07-02 08:46:18.799000+01:00,productive,DOWNTIME,895.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 08:46:18.799000+01:00
Mill 1,6864e75bff0b2ffaa5603132,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 09:02:34.799000+01:00,2025-07-02 09:01:13.799000+01:00,productive,UPTIME,81.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 09:01:13.799000+01:00
Mill 1,6864e7b9ff0b2ffaa5603176,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 09:02:38.799000+01:00,2025-07-02 09:02:34.799000+01:00,productive,DOWNTIME,4.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 09:02:34.799000+01:00
Mill 1,6864e7b9ff0b2ffaa5603177,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 09:42:33.327000+01:00,2025-07-02 09:02:38.799000+01:00,productive,UPTIME,2394.528,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 09:02:38.799000+01:00
Mill 1,6864f103ff0b2ffaa5603a7c,6809f67ffc54c40ff1b489cf,Cutoff Tool issue ,2025-07-02 09:44:14.327000+01:00,2025-07-02 09:42:33.327000+01:00,unproductive,DOWNTIME,101.0,DAY,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 09:42:33.327000+01:00
Mill 1,6864f16dff0b2ffaa5603ac4,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 09:52:08.327000+01:00,2025-07-02 09:44:14.327000+01:00,productive,UPTIME,474.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 09:44:14.327000+01:00
Mill 1,6864f356ff0b2ffaa5603c79,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 10:03:19.327000+01:00,2025-07-02 09:52:08.327000+01:00,productive,DOWNTIME,671.0,DAY,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 09:52:08.327000+01:00
Mill 1,6864f5e0ff0b2ffaa5603ec0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 10:22:01.860000+01:00,2025-07-02 10:03:19.327000+01:00,productive,UPTIME,1122.533,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 10:03:19.327000+01:00
Mill 1,6864fa4bff0b2ffaa560431c,6809f67ffc54c40ff1b489cf,Cutoff Tool issue ,2025-07-02 10:35:50.860000+01:00,2025-07-02 10:22:01.860000+01:00,unproductive,DOWNTIME,829.0,DAY,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 10:22:01.860000+01:00
Mill 1,6864fd8bff0b2ffaa5604667,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 10:52:45.860000+01:00,2025-07-02 10:35:50.860000+01:00,productive,UPTIME,1015.0,DAY,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 10:35:50.860000+01:00
Mill 1,68650183ff0b2ffaa56049d7,6809f67ffc54c40ff1b489cf,No Operator,2025-07-02 16:00:00+01:00,2025-07-02 10:52:45.860000+01:00,unproductive,DOWNTIME,18434.14,DAY,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 10:52:45.860000+01:00
Mill 1,68654991ff0b2ffaa5608b5b,6809f67ffc54c40ff1b489cf,Not On Shift,2025-07-02 18:00:00+01:00,2025-07-02 16:00:00+01:00,unproductive,DOWNTIME,7200.0,DAY,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 16:00:00+01:00
Mill 1,686565a8ff0b2ffaa5609cdc,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 18:09:34.034000+01:00,2025-07-02 18:00:00+01:00,productive,DOWNTIME,574.034,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:00:00+01:00
Mill 1,686567e8ff0b2ffaa5609db8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:20:46.034000+01:00,2025-07-02 18:09:34.034000+01:00,productive,UPTIME,672.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:09:34.034000+01:00
Mill 1,68656a8aff0b2ffaa5609f3e,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 18:29:13.034000+01:00,2025-07-02 18:20:46.034000+01:00,productive,DOWNTIME,507.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:20:46.034000+01:00
Mill 1,68656c80ff0b2ffaa5609ff3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:31:42.034000+01:00,2025-07-02 18:29:13.034000+01:00,productive,UPTIME,149.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:29:13.034000+01:00
Mill 1,68656d0cff0b2ffaa560a06e,6809f67ffc54c40ff1b489cf,change strut pack,2025-07-02 18:33:23.034000+01:00,2025-07-02 18:31:42.034000+01:00,productive,DOWNTIME,101.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:31:42.034000+01:00
Mill 1,68656d81ff0b2ffaa560a080,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:34:07.034000+01:00,2025-07-02 18:33:23.034000+01:00,productive,UPTIME,44.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:33:23.034000+01:00
Mill 1,68656d9bff0b2ffaa560a082,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 18:35:06.034000+01:00,2025-07-02 18:34:07.034000+01:00,productive,DOWNTIME,59.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:34:07.034000+01:00
Mill 1,68656dd1ff0b2ffaa560a0a0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:35:36.034000+01:00,2025-07-02 18:35:06.034000+01:00,productive,UPTIME,30.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:35:06.034000+01:00
Mill 1,68656df0ff0b2ffaa560a0f8,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 18:38:27.034000+01:00,2025-07-02 18:35:36.034000+01:00,productive,DOWNTIME,171.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:35:36.034000+01:00
Mill 1,68656e9dff0b2ffaa560a127,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:39:24.034000+01:00,2025-07-02 18:38:27.034000+01:00,productive,UPTIME,57.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:38:27.034000+01:00
Mill 1,68656ee8ff0b2ffaa560a137,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 18:46:31.034000+01:00,2025-07-02 18:39:24.034000+01:00,productive,DOWNTIME,427.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:39:24.034000+01:00
Mill 1,68657085ff0b2ffaa560a267,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:47:01.034000+01:00,2025-07-02 18:46:31.034000+01:00,productive,UPTIME,30.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:46:31.034000+01:00
Mill 1,686570a2ff0b2ffaa560a275,6809f67ffc54c40ff1b489cf,Finding Tools,2025-07-02 18:53:55.034000+01:00,2025-07-02 18:47:01.034000+01:00,unproductive,DOWNTIME,414.0,NIGHT,WEDNESDAY,UNPRODUCTIVE DOWNTIME,2025-07-02 18:47:01.034000+01:00
Mill 1,68657239ff0b2ffaa560a344,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:54:39.034000+01:00,2025-07-02 18:53:55.034000+01:00,productive,UPTIME,44.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:53:55.034000+01:00
Mill 1,6865726bff0b2ffaa560a34c,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:54:49.034000+01:00,2025-07-02 18:54:39.034000+01:00,productive,DOWNTIME,10.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:54:39.034000+01:00
Mill 1,68657286ff0b2ffaa560a374,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:55:19.034000+01:00,2025-07-02 18:54:49.034000+01:00,productive,UPTIME,30.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:54:49.034000+01:00
Mill 1,686572a1ff0b2ffaa560a3ba,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:55:37.034000+01:00,2025-07-02 18:55:19.034000+01:00,productive,DOWNTIME,18.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:55:19.034000+01:00
Mill 1,686572a1ff0b2ffaa560a3bb,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:58:50.034000+01:00,2025-07-02 18:55:37.034000+01:00,productive,UPTIME,193.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:55:37.034000+01:00
Mill 1,68657372ff0b2ffaa560a3fa,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:59:09.034000+01:00,2025-07-02 18:58:50.034000+01:00,productive,DOWNTIME,19.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:58:50.034000+01:00
Mill 1,6865738fff0b2ffaa560a3fe,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 18:59:40.034000+01:00,2025-07-02 18:59:09.034000+01:00,productive,UPTIME,31.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 18:59:09.034000+01:00
Mill 1,686573afff0b2ffaa560a426,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 19:01:19.034000+01:00,2025-07-02 18:59:40.034000+01:00,productive,DOWNTIME,99.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 18:59:40.034000+01:00
Mill 1,68657400ff0b2ffaa560a482,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 19:03:02.034000+01:00,2025-07-02 19:01:19.034000+01:00,productive,UPTIME,103.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 19:01:19.034000+01:00
Mill 1,68657476ff0b2ffaa560a4b1,6809f67ffc54c40ff1b489cf,Setting Machine,2025-07-02 19:03:55.034000+01:00,2025-07-02 19:03:02.034000+01:00,productive,DOWNTIME,53.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 19:03:02.034000+01:00
Mill 1,68657494ff0b2ffaa560a4c3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 19:04:37.034000+01:00,2025-07-02 19:03:55.034000+01:00,productive,UPTIME,42.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 19:03:55.034000+01:00
Mill 1,686574c5ff0b2ffaa560a4d8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 19:04:47.034000+01:00,2025-07-02 19:04:37.034000+01:00,productive,DOWNTIME,10.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 19:04:37.034000+01:00
Mill 1,686574c5ff0b2ffaa560a4d9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 19:05:18.034000+01:00,2025-07-02 19:04:47.034000+01:00,productive,UPTIME,31.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 19:04:47.034000+01:00
Mill 1,686574e2ff0b2ffaa560a50b,6809f67ffc54c40ff1b489cf,Coil Change,2025-07-02 19:26:24.525000+01:00,2025-07-02 19:05:18.034000+01:00,productive,DOWNTIME,1266.491,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 19:05:18.034000+01:00
Mill 1,686579edff0b2ffaa560a842,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 19:26:54.525000+01:00,2025-07-02 19:26:24.525000+01:00,productive,UPTIME,30.0,NIGHT,WEDNESDAY,PRODUCTIVE UPTIME,2025-07-02 19:26:24.525000+01:00
Mill 1,68657a08ff0b2ffaa560a856,6809f67ffc54c40ff1b489cf,No Reason Required,2025-07-02 19:27:01.525000+01:00,2025-07-02 19:26:54.525000+01:00,productive,DOWNTIME,7.0,NIGHT,WEDNESDAY,PRODUCTIVE DOWNTIME,2025-07-02 19:26:54.525000+01:00
